first_column,link_id,name,from_node_id,to_node_id,facility_type,link_type,vdf_code,dir_flag,cell_type,length_in_mile,length,lanes,free_speed,cutoff_speed,capacity,geometry,opposite_link_id,ID,Dir,From ID,To ID,FT,AT,volume_group,VDF_type,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_sequence,VDF_cap1,VDF_fftt1,VDF_plf1,VDF_fftt2,VDF_cap2,VDF_plf2,VDF_alpha1,VDF_beta1,QVDF_alpha1,QVDF_beta1,SA_lanes_change1,SA_lanes_change2,SA_lanes_change3,VDF_alpha2,VDF_beta2,VDF_fftt3,VDF_cap3,VDF_plf3,VDF_alpha3,VDF_beta3,VDF_fftt4,VDF_cap4,VDF_alpha4,VDF_beta4,VDF_preload1,VDF_preload2,VDF_preload3,VDF_preload4,VDF_allowed_uses1,VDF_allowed_uses2,VDF_allowed_uses3,VDF_allowed_uses4,ATR_count,screenline,screenline2,screenline3,terrain,VDF_pcesov,VDF_pcehov2,VDF_pcehov3,VDF_pcesut,VDF_pcemut,subarea_id,VDF_s4,VDF_sav4,transcad_vol_total,end,time_period,volume
,201328AB,,202582,202602,,7,7,1,0,0.01349,21.70541,2,15,12.75,1200,"LINESTRING (-112.417192 33.638624, -112.417136 33.638814)",,201328,1,202582,202602,7,3,-1,307,,,,,7207.207207,0.053948,0.333,0.053948,14400,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.053948,7200,0.166666667,0.078977,1.695,0.053948,28800,0.078977,1.695,44.060238,114.821924,64.462517,79.791507,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,2,1,1,1,2,2.5,1,0.47,1976.199031,11678.90364,end,1500_1800,3594.462
,201329AB,,202583,202582,,8,8,1,0,0.01098,17.66682,1,35,29.75,1200,"LINESTRING (-112.417276 33.638481, -112.417192 33.638624)",,201329,1,202583,202582,8,3,-1,308,,,,,3603.603604,0.018824571,0.333,0.018824571,7200,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,0.018824571,3600,0.333333333,0.078977,1.695,0.018824571,14400,0.078977,1.695,44.060238,114.821924,64.462517,79.791507,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,2,1,1,1,2,2.5,1,0.47,1976.199031,11678.90364,end,1500_1800,3594.462
,201330AB,,202584,202612,,8,8,1,0,0.01655,26.62895,1,35,29.75,1200,"LINESTRING (-112.418026 33.640486, -112.418240 33.640639)",,201330,1,202584,202612,8,3,-1,308,,,,,3603.603604,0.028369714,0.333,0.028369714,7200,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,0.028369714,3600,0.333333333,0.078977,1.695,0.028369714,14400,0.078977,1.695,3.601049,9.384409,5.268529,6.521369,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,994.156984,5639.262237,end,1500_1800,1484.321
,201331AB,,633,202743,,9,9,1,0,0.48726,784.00134,9,20,17,99999,"LINESTRING (-112.402516 33.631364, -112.403268 33.624322)",201331BA,201331,0,633,202743,9,3,-1,309,,,,,2702675.676,1.461795,0.333,1.461795,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.461795,2699973,0.037037037,0.078977,1.695,1.461795,10799892,0.078977,1.695,13.923246,36.284278,20.370463,25.214499,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,722.781481,3764.394971,end,1500_1800,928.236
,201331BA,,202743,633,,9,9,1,0,0.48726,784.00134,9,20,17,99999,"LINESTRING (-112.400080 33.623982, -112.399328 33.631024)",201331AB,201331,0,633,202743,9,3,-1,309,,,,,2702675.676,1.461795,0.333,1.461795,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.461795,2699973,0.037037037,0.078977,1.695,1.461795,10799892,0.078977,1.695,14.185411,36.967484,20.754025,25.689269,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,707.052745,3660.054853,end,1500_1800,1230.479
,201333AB,,624,202730,,9,9,1,0,0.63335,1019.06015,9,20,17,99999,"LINESTRING (-112.399667 33.647404, -112.405863 33.639815)",201333BA,201333,0,624,202730,9,3,-1,309,,,,,2702675.676,1.900044,0.333,1.900044,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.900044,2699973,0.037037037,0.078977,1.695,1.900044,10799892,0.078977,1.695,5.983143,15.592199,8.753663,10.835257,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1460.135178,7101.251854,end,1500_1800,1501.925
,201333BA,,202730,624,,9,9,1,0,0.63335,1019.06015,9,20,17,99999,"LINESTRING (-112.403379 33.637787, -112.397183 33.645376)",201333AB,201333,0,624,202730,9,3,-1,309,,,,,2702675.676,1.900044,0.333,1.900044,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.900044,2699973,0.037037037,0.078977,1.695,1.900044,10799892,0.078977,1.695,6.200143,16.157705,9.071146,11.228236,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1418.743553,6806.815422,end,1500_1800,1687.374
,201334AB,,202730,202619,,3,3,1,0,0.51912,835.26408,2,39,33.15,700,"LINESTRING (-112.403096 33.639294, -112.405411 33.646462)",201334BA,201334,0,202730,202619,3,3,-1,303,,,,,4204.204204,0.798644615,0.333,0.798644615,8400,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.798644615,4200,0.166666667,0.078977,1.695,0.798644615,16800,0.078977,1.695,8.127665,21.180868,11.891214,14.718908,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,619.306106,3532.835656,end,1500_1800,1022.494
,201334BA,,202619,202730,,3,3,1,0,0.51912,835.26408,2,39,33.15,700,"LINESTRING (-112.408461 33.645476, -112.406146 33.638308)",201334AB,201334,0,202730,202619,3,3,-1,303,,,,,4204.204204,0.798644615,0.333,0.798644615,8400,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.798644615,4200,0.166666667,0.078977,1.695,0.798644615,16800,0.078977,1.695,7.839658,20.430314,11.469844,14.197337,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,592.436111,3937.629218,end,1500_1800,882.722
,201335AB,,202604,202730,,2,2,1,0,0.27658,445.01722,3,39,33.15,900,"LINESTRING (-112.409418 33.637194, -112.404621 33.637198)",201335BA,201335,0,202604,202730,2,3,-1,302,,,,,8108.108108,0.425503077,0.333,0.425503077,16200,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.425503077,8100,0.111111111,0.078977,1.695,0.425503077,32400,0.078977,1.695,20.215607,52.682304,29.576528,36.609736,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,4405.228636,23442.20614,end,1500_1800,5947.985
,201335BA,,202730,202604,,2,2,1,0,0.27658,445.01722,3,39,33.15,900,"LINESTRING (-112.404621 33.640404, -112.409418 33.640400)",201335AB,201335,0,202604,202730,2,3,-1,302,,,,,8108.108108,0.425503077,0.333,0.425503077,16200,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.425503077,8100,0.111111111,0.078977,1.695,0.425503077,32400,0.078977,1.695,18.727977,48.805511,27.400047,33.915694,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,4713.717986,20622.33879,end,1500_1800,6111.766
,201336AB,,202614,202732,,4,4,1,0,1.25138,2013.47042,2,46,39.1,500,"LINESTRING (-112.425869 33.655692, -112.404681 33.653021)",201336BA,201336,0,202614,202732,4,3,-1,304,,,,,3003.003003,1.63223087,0.333,1.63223087,6000,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,1.63223087,3000,0.166666667,0.078977,1.695,1.63223087,12000,0.078977,1.695,0,0,0,0,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,264.731494,2295.331406,end,1500_1800,770.484
,201336BA,,202732,202614,,4,4,1,0,1.25138,2013.47042,2,46,39.1,500,"LINESTRING (-112.404281 33.656201, -112.425469 33.658872)",201336AB,201336,0,202614,202732,4,3,-1,304,,,,,3003.003003,1.63223087,0.333,1.63223087,6000,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,1.63223087,3000,0.166666667,0.078977,1.695,1.63223087,12000,0.078977,1.695,0,0,0,0,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,173.451047,1826.906522,end,1500_1800,1022.127
,201337AB,,202609,202581,,4,4,1,0,0.72297,1163.25873,2,40,34,500,"LINESTRING (-112.424010 33.665213, -112.414819 33.671594)",201337BA,201337,0,202609,202581,4,3,-1,304,,,,,3003.003003,1.084449,0.333,1.084449,6000,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,1.084449,3000,0.166666667,0.078977,1.695,1.084449,12000,0.078977,1.695,7.37857,19.228712,10.795249,13.362327,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,690.191594,3711.705142,end,1500_1800,1290.343
,201337BA,,202581,202609,,4,4,1,0,0.72297,1163.25873,2,40,34,500,"LINESTRING (-112.416647 33.674228, -112.425838 33.667847)",201337AB,201337,0,202609,202581,4,3,-1,304,,,,,3003.003003,1.084449,0.333,1.084449,6000,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,1.084449,3000,0.166666667,0.078977,1.695,1.084449,12000,0.078977,1.695,7.207451,18.782773,10.544891,13.052435,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,705.813044,4081.451528,end,1500_1800,1097.659
,201338AB,,202581,202731,,4,4,1,0,0.90239,1451.94551,2,46,39.1,500,"LINESTRING (-112.416160 33.671366, -112.401616 33.667351)",201338BA,201338,0,202581,202731,4,3,-1,304,,,,,3003.003003,1.177033043,0.333,1.177033043,6000,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,1.177033043,3000,0.166666667,0.078977,1.695,1.177033043,12000,0.078977,1.695,0.524976,1.368098,0.768068,0.950713,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,2,1,1,1,2,2.5,1,0.47,1471.685737,7374.426362,end,1500_1800,1640.645
,201338BA,,202731,202581,,4,4,1,0,0.90239,1451.94551,2,46,39.1,500,"LINESTRING (-112.400762 33.670441, -112.415306 33.674456)",201338AB,201338,0,202581,202731,4,3,-1,304,,,,,3003.003003,1.177033043,0.333,1.177033043,6000,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,1.177033043,3000,0.166666667,0.078977,1.695,1.177033043,12000,0.078977,1.695,0.602794,1.570894,0.88192,1.091638,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,2,1,1,1,2,2.5,1,0.47,1500.16261,6471.873802,end,1500_1800,1912.057
,201339AB,,202620,202614,,4,4,1,0,0.29616,476.52144,1,40,34,500,"LINESTRING (-112.425280 33.652801, -112.424128 33.656843)",201339BA,201339,0,202620,202614,4,3,-1,304,,,,,1501.501502,0.4442415,0.333,0.4442415,3000,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,0.4442415,1500,0.333333333,0.078977,1.695,0.4442415,6000,0.078977,1.695,7.37857,19.228712,10.795249,13.362327,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,954.923088,5313.925091,end,1500_1800,1567.081
,201339BA,,202614,202620,,4,4,1,0,0.29616,476.52144,1,40,34,500,"LINESTRING (-112.427210 33.657721, -112.428362 33.653679)",201339AB,201339,0,202620,202614,4,3,-1,304,,,,,1501.501502,0.4442415,0.333,0.4442415,3000,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,0.4442415,1500,0.333333333,0.078977,1.695,0.4442415,6000,0.078977,1.695,7.207451,18.782773,10.544891,13.052435,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,879.264091,5215.246593,end,1500_1800,1626.039
,201340AB,,621,202581,,9,9,1,0,0.59118,951.20862,9,20,17,99999,"LINESTRING (-112.425309 33.669162, -112.415388 33.671346)",201340BA,201340,0,621,202581,9,3,-1,309,,,,,2702675.676,1.77354,0.333,1.77354,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.77354,2699973,0.037037037,0.078977,1.695,1.77354,10799892,0.078977,1.695,7.732427,20.15087,11.312959,14.003147,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,2,1,1,1,2,2.5,1,0.47,1803.002274,9597.874514,end,1500_1800,2092.651
,201340BA,,202581,621,,9,9,1,0,0.59118,951.20862,9,20,17,99999,"LINESTRING (-112.416078 33.674476, -112.425999 33.672292)",201340AB,201340,0,621,202581,9,3,-1,309,,,,,2702675.676,1.77354,0.333,1.77354,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.77354,2699973,0.037037037,0.078977,1.695,1.77354,10799892,0.078977,1.695,7.981364,20.799607,11.677169,14.453964,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,2,1,1,1,2,2.5,1,0.47,1815.857696,8325.575566,end,1500_1800,2556.748
,201341AB,,623,202731,,9,9,1,0,0.27921,449.24889,9,20,17,99999,"LINESTRING (-112.401024 33.664480, -112.399675 33.668371)",201341BA,201341,0,623,202731,9,3,-1,309,,,,,2702675.676,0.837627,0.333,0.837627,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,0.837627,2699973,0.037037037,0.078977,1.695,0.837627,10799892,0.078977,1.695,8.259108,21.523414,12.083523,14.956949,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1773.127796,9139.422841,end,1500_1800,2212.329
,201341BA,,202731,623,,9,9,1,0,0.27921,449.24889,9,20,17,99999,"LINESTRING (-112.402703 33.669421, -112.404052 33.665530)",201341AB,201341,0,623,202731,9,3,-1,309,,,,,2702675.676,0.837627,0.333,0.837627,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,0.837627,2699973,0.037037037,0.078977,1.695,0.837627,10799892,0.078977,1.695,8.678334,22.615924,12.696872,15.71615,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1731.372037,8463.738232,end,1500_1800,2428.327
,201342AB,,202580,202734,,2,2,1,0,0.55886,899.20574,3,39,33.15,900,"LINESTRING (-112.403681 33.678417, -112.396583 33.672891)",201342BA,201342,0,202580,202734,2,3,-1,302,115N04405,US-60-EASTBOUND,,8,8108.108108,0.859789231,0.333,0.859789231,16200,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.859789231,8100,0.111111111,0.078977,1.695,0.859789231,32400,0.078977,1.695,69.363698,180.763283,101.48285,125.615163,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,10422,,,,1,1,1,1,1.2,1.5,1,0.47,2921.760389,17010.52897,end,1500_1800,3997.582
,201342BA,,202734,202580,,2,2,1,0,0.55886,899.20574,3,39,33.15,900,"LINESTRING (-112.394613 33.675421, -112.401711 33.680947)",201342AB,201342,0,202580,202734,2,3,-1,302,115+04406,US-60-WESTBOUND,,9,8108.108108,0.859789231,0.333,0.859789231,16200,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.859789231,8100,0.111111111,0.078977,1.695,0.859789231,32400,0.078977,1.695,57.892885,150.870097,84.700428,104.841932,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,10422,,,,1,1,1,1,1.2,1.5,1,0.47,2987.954275,12877.35436,end,1500_1800,4003.599
,201343AB,,202611,202580,,7,7,1,0,0.31561,507.81649,1,15,12.75,1200,"LINESTRING (-112.407114 33.677112, -112.402696 33.679682)",,201343,1,202611,202580,7,3,-1,307,,,,,3603.603604,1.262444,0.333,1.262444,7200,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,1.262444,3600,0.333333333,0.078977,1.695,1.262444,14400,0.078977,1.695,330.626376,861.619414,483.724304,598.752474,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,0,,,,2,1,1,1,2,2.5,1,0.47,2253.193768,9452.166074,end,1500_1800,2181.569
,201344AB,,202611,202579,,1,1,1,0,0.1632,262.5888,3,68,57.8,1935,"LINESTRING (-112.407114 33.677112, -112.405285 33.678920)",,201344,1,202611,202579,1,3,-1,301,115+11083,AZ-303-LOOP-NORTHBOUND,,3,17432.43243,0.143999118,0.333,0.143999118,34830,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.143999118,17415,0.111111111,0.078977,1.695,0.143999118,69660,0.078977,1.695,274.276037,714.769224,401.280704,496.704038,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,2,1,1,1,2,2.5,1,0.47,1874.957093,12398.7308,end,1500_1800,4176.669
,201345AB,,202767,202578,,1,1,1,0,0.21167,340.57703,3,68,57.8,1935,"LINESTRING (-112.403252 33.681410, -112.405692 33.679114)",,201345,1,202767,202578,1,3,-1,301,115N05691,AZ-303-LOOP-SOUTHBOUND,,5,17432.43243,0.186771176,0.333,0.186771176,34830,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.186771176,17415,0.111111111,0.078977,1.695,0.186771176,69660,0.078977,1.695,301.15601,784.819012,440.607562,545.382703,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,2,1,1,1,2,2.5,1,0.47,2857.826227,18111.93242,end,1500_1800,6616.561
,201346AB,,202790,202577,,2,2,1,0,0.04204,67.64236,2,46,39.1,900,"LINESTRING (-112.406252 33.680322, -112.405692 33.679931)",201346BA,201346,0,202790,202577,2,3,-1,302,115-04405,US-60-EASTBOUND,,4,5405.405405,0.054833478,0.333,0.054833478,10800,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.054833478,5400,0.166666667,0.078977,1.695,0.054833478,21600,0.078977,1.695,120.646007,314.406077,176.511645,218.485578,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,3371.735893,18386.80052,end,1500_1800,4706.575
,201346BA,,202577,202790,,2,2,1,0,0.04204,67.64236,2,46,39.1,900,"LINESTRING (-112.403856 33.682559, -112.404416 33.682950)",201346AB,201346,0,202790,202577,2,3,-1,302,115+05201,US-60-WESTBOUND,,13,5405.405405,0.054833478,0.333,0.054833478,10800,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.054833478,5400,0.166666667,0.078977,1.695,0.054833478,21600,0.078977,1.695,437.500604,1140.135942,640.087091,792.297857,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,5608.890097,22576.4943,end,1500_1800,7095.725
,201347AB,,202790,202608,,7,7,1,0,0.31221,502.34589,1,15,12.75,1200,"LINESTRING (-112.405334 33.681636, -112.407417 33.677491)",,201347,1,202790,202608,7,3,-1,307,,,,,3603.603604,1.248856,0.333,1.248856,7200,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,1.248856,3600,0.333333333,0.078977,1.695,1.248856,14400,0.078977,1.695,341.252263,889.310704,499.270554,617.995575,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,5452,,,,2,1,1,1,2,2.5,1,0.47,2177.280536,10529.21425,end,1500_1800,1912.914
,201348AB,,202578,202608,,1,1,1,0,0.14964,240.77076,3,68,57.8,1935,"LINESTRING (-112.405692 33.679114, -112.407417 33.677491)",,201348,1,202578,202608,1,3,-1,301,115-05689,AZ-303-LOOP-SOUTHBOUND,,6,17432.43243,0.132033529,0.333,0.132033529,34830,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.132033529,17415,0.111111111,0.078977,1.695,0.132033529,69660,0.078977,1.695,250.377176,652.488282,366.315376,453.424061,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,2,1,1,1,2,2.5,1,0.47,1773.213298,11934.28612,end,1500_1800,4994.295
,201349AB,,202579,202753,,1,1,1,0,0.20596,331.38964,3,68,57.8,1935,"LINESTRING (-112.405285 33.678920, -112.403023 33.681234)",,201349,1,202579,202753,1,3,-1,301,115+11083,AZ-303-LOOP-NORTHBOUND,,4,17432.43243,0.181733824,0.333,0.181733824,34830,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.181733824,17415,0.111111111,0.078977,1.695,0.181733824,69660,0.078977,1.695,327.355835,853.096317,478.939326,592.829645,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,2,1,1,1,2,2.5,1,0.47,3041.803472,19705.67479,end,1500_1800,5597.371
,201350AB,,202576,202579,,7,7,1,0,0.1894,304.7446,1,15,12.75,1200,"LINESTRING (-112.403035 33.679927, -112.405285 33.678920)",,201350,1,202576,202579,7,3,-1,307,,,,,3603.603604,0.757612,0.333,0.757612,7200,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,0.757612,3600,0.333333333,0.078977,1.695,0.757612,14400,0.078977,1.695,53.079799,138.327093,77.658623,96.125607,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,0,,,,2,1,1,1,2,2.5,1,0.47,1166.846379,7306.943991,end,1500_1800,1420.702
,201351AB,,202577,202575,,2,2,1,0,0.06617,106.46753,2,46,39.1,900,"LINESTRING (-112.405756 33.679978, -112.404914 33.679325)",201351BA,201351,0,202577,202575,2,3,-1,302,115-04405,US-60-EASTBOUND,,5,5405.405405,0.086315217,0.333,0.086315217,10800,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.086315217,5400,0.166666667,0.078977,1.695,0.086315217,21600,0.078977,1.695,121.431258,316.452457,177.660511,219.90764,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,3619.681471,20821.4865,end,1500_1800,4723.572
,201351BA,,202575,202577,,2,2,1,0,0.06617,106.46753,2,46,39.1,900,"LINESTRING (-112.402950 33.681859, -112.403792 33.682512)",201351AB,201351,0,202577,202575,2,3,-1,302,115+05201,US-60-WESTBOUND,,12,5405.405405,0.086315217,0.333,0.086315217,10800,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.086315217,5400,0.166666667,0.078977,1.695,0.086315217,21600,0.078977,1.695,387.50702,1009.851592,566.943769,701.761276,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,4772.222746,18833.53397,end,1500_1800,5490.456
,201352AB,,202578,202577,,7,7,1,0,0.1817,292.3553,1,15,12.75,1200,"LINESTRING (-112.405692 33.679114, -112.404774 33.681245)",,201352,1,202578,202577,7,3,-1,307,,,,,3603.603604,0.726808,0.333,0.726808,7200,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,0.726808,3600,0.333333333,0.078977,1.695,0.726808,14400,0.078977,1.695,50.778835,132.33073,74.292187,91.958644,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,5687,,,,2,1,1,1,2,2.5,1,0.47,1084.612928,6177.646305,end,1500_1800,1622.267
,201353AB,,202575,202576,,2,2,1,0,0.06908,111.14972,3,46,39.1,900,"LINESTRING (-112.404887 33.679304, -112.403990 33.678639)",201353BA,201353,0,202575,202576,2,3,-1,302,115-04405,US-60-EASTBOUND,,6,8108.108108,0.090103043,0.333,0.090103043,16200,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.090103043,8100,0.111111111,0.078977,1.695,0.090103043,32400,0.078977,1.695,121.431258,316.452457,177.660511,219.90764,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,3619.681471,20821.4865,end,1500_1800,4723.572
,201353BA,,202576,202575,,2,2,1,0,0.06908,111.14972,3,46,39.1,900,"LINESTRING (-112.402080 33.681215, -112.402977 33.681880)",201353AB,201353,0,202575,202576,2,3,-1,302,115+05201,US-60-WESTBOUND,,11,8108.108108,0.090103043,0.333,0.090103043,16200,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.090103043,8100,0.111111111,0.078977,1.695,0.090103043,32400,0.078977,1.695,387.50702,1009.851592,566.943769,701.761276,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,4772.222746,18833.53397,end,1500_1800,5490.456
