link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity1,free_speed_km,,link_type_name,link_type,link_type_code,cost,geometry,original_link_id,original_node_id,original_osm_node_id,main_node_id,movement_str,TMC,free_speed,VDF_alpha1,VDF_beta1,,VDF_fftt1,VDF_cap1,capacity_utdf,main_node_id,link_capacity,capacity,saturation_flow_rate,green_time,phase_id,cycle_length,priority
784,74600,68100,,,130.450904,1,,,,moto_1lane,11,a,,"LINESTRING (-112.20551 33.66741,-112.20484 33.66737,-112.20411 33.66733)",805,,,,,,71,0.15,4,,0.06851473,1704,,,1704,1704,,,,,
785,177701,63302,,,246.1275895,1,,,,moto_1lane,11,a,,"LINESTRING (-112.19936 33.66782,-112.19885 33.66788,-112.1979 33.66797,-112.19745 33.66801,-112.19673 33.6681)",806,,,,,,71,0.15,4,,0.129269824,1704,,,1704,1704,,,,,
786,178601,178500,,,90.03832301,4,,,,motorway,1,f,,"LINESTRING (-111.94389 33.66159,-111.94298 33.66131)",807,,,,,,71,0.15,4,,0.047289449,6817,,,6817,1704.25,,,,,
787,178901,179000,,,92.72641108,4,,,,motorway,1,f,,"LINESTRING (-111.94147 33.66205,-111.94242 33.66232)",808,,,,,,71,0.15,4,,0.048701272,6817,,,6817,1704.25,,,,,
788,178800,178601,,,140.163711,2,,,,moto_2lane,11,a,,"LINESTRING (-111.94533 33.662,-111.94389 33.66159)",809,,,,,,71,0.15,4,,0.073616039,3409,,,3409,1704.5,,,,,
789,178700,178901,,,137.8595835,1,,,,moto_1lane,11,a,,"LINESTRING (-111.94008 33.66162,-111.94091 33.66188,-111.94147 33.66205)",810,,,,,,71,0.15,4,,0.072405877,1704,,,1704,1704,,,,,
790,96400,178301,,,30.41495193,2,,,,moto_2lane,11,a,,"LINESTRING (-111.94245 33.66118,-111.94244 33.66118,-111.94212 33.66114)",811,,,,,,71,0.15,4,,0.015974379,3409,,,3409,1704.5,,,,,
791,179300,179100,,,31.35336347,2,,,,moto_2lane,11,a,,"LINESTRING (-111.94296 33.66245,-111.94329 33.66248)",812,,,,,,71,0.15,4,,0.016467247,3409,,,3409,1704.5,,,,,
792,178201,96201,,,434.9845806,1,,,,moto_1lane,11,a,,"LINESTRING (-111.94147 33.66106,-111.94098 33.66101,-111.94 33.6609,-111.93914 33.66081,-111.93863 33.66073,-111.93759 33.66055,-111.93684 33.66047)",813,,,,,,71,0.15,4,,0.228460288,1704,,,1704,1704,,,,,
793,178001,178100,,,30.32657956,2,,,,moto_2lane,11,a,,"LINESTRING (-111.94258 33.66037,-111.94246 33.66062)",814,,,,,,71,0.15,4,,0.015927965,3409,,,3409,1704.5,,,,,
794,179401,56500,,,472.8345236,1,,,,moto_1lane,11,a,,"LINESTRING (-111.94434 33.6626,-111.9452 33.66269,-111.94593 33.66278,-111.9463 33.66283,-111.94666 33.66288,-111.94728 33.663,-111.94766 33.66309,-111.94804 33.66317,-111.94853 33.6633,-111.94902 33.66343,-111.94933 33.66346)",815,,,,,,71,0.15,4,,0.248339634,1704,,,1704,1704,,,,,
795,153500,153700,,,90.55590798,3,,64,,secondary,4,a,,"LINESTRING (-112.18603 33.6357,-112.18601 33.63577,-112.18609 33.63651)",816,,,,,,41,0.15,4,,0.082362238,2014,,,2014,671.3333333,,,,,
796,89101,318400,,,47.77867893,3,,,,secondary,4,a,,"LINESTRING (-111.93567 33.65525,-111.93523 33.65521,-111.93516 33.65521)",817,,,,,,41,0.15,4,,0.043455574,2014,,,2014,671.3333333,,,,,
797,9038300,289100,,,166.8369071,3,,64,,secondary,4,a,,"LINESTRING (-112.11084 33.65464,-112.11083 33.65464,-112.11029 33.65464,-112.10979 33.65464,-112.10965 33.65464,-112.10905 33.65463)",818,,,,,,40,0.15,4,,0.155534718,1713,,,1713,571,,,,,
798,289200,350100,,,1.530345002,3,,64,,secondary,4,a,,"LINESTRING (-112.11794 33.65472,-112.11795 33.65472)",819,,,,,,40,0.15,4,,0.001426673,1713,,,1713,571,,,,,
799,350101,289201,,,1.540820812,2,,64,,secondary,4,a,,"LINESTRING (-112.11795 33.65461,-112.11793 33.65461)",820,,,,,,40,0.15,4,,0.00143644,1142,,,1142,571,,,,,
800,9038301,289500,,,144.0494086,3,,64,,secondary,4,a,,"LINESTRING (-112.11115 33.65479,-112.11118 33.65479,-112.11258 33.65478,-112.1127 33.65478)",821,,,,,,40,0.15,4,,0.134290934,1713,,,1713,571,,,,,
801,184301,184400,,,180.2719784,1,,,,secondary,4,a,,"LINESTRING (-112.10946 33.65477,-112.10959 33.65481,-112.10972 33.65484,-112.10984 33.65485,-112.11002 33.65487,-112.11025 33.65489,-112.11043 33.6549,-112.11058 33.65492,-112.11068 33.65494,-112.11074 33.65497,-112.1108 33.65502,-112.11084 33.65507,-112.11086 33.65513,-112.11089 33.65521,-112.11092 33.65531,-112.11095 33.6554,-112.11098 33.65545)",822,,,,,,40,0.15,4,,0.168059644,571,,,571,571,,,,,
802,286300,42500,,,49.28713143,2,,72,,secondary,4,a,,"LINESTRING (-112.03872 33.65493,-112.03819 33.65494)",823,,,,,,41,0.15,4,,0.044827538,1343,,,1343,671.5,,,,,
803,42501,286301,,,49.28713143,2,,72,,secondary,4,a,,"LINESTRING (-112.03819 33.65503,-112.03872 33.65503)",824,,,,,,41,0.15,4,,0.044827538,1343,,,1343,671.5,,,,,
804,42502,26800,,,29.80846491,2,,72,,secondary,4,a,,"LINESTRING (-112.03793 33.65494,-112.03761 33.65494)",825,,,,,,41,0.15,4,,0.027111339,1343,,,1343,671.5,,,,,
805,26801,42503,,,29.80846491,2,,72,,secondary,4,a,,"LINESTRING (-112.03761 33.65504,-112.03793 33.65503)",826,,,,,,41,0.15,4,,0.027111339,1343,,,1343,671.5,,,,,
806,26802,1600,,,132.1576548,2,,72,,secondary,4,a,,"LINESTRING (-112.03735 33.65494,-112.03592 33.65496)",827,,,,,,41,0.15,4,,0.12019978,1343,,,1343,671.5,,,,,
807,1601,26803,,,132.1576548,2,,72,,secondary,4,a,,"LINESTRING (-112.03592 33.65505,-112.03735 33.65504)",828,,,,,,41,0.15,4,,0.12019978,1343,,,1343,671.5,,,,,
808,1602,199100,,,5.511662082,2,,72,,secondary,4,a,,"LINESTRING (-112.03578 33.65496,-112.03572 33.65496)",829,,,,,,41,0.15,4,,0.005012956,1343,,,1343,671.5,,,,,
809,199101,1603,,,5.511662082,2,,72,,secondary,4,a,,"LINESTRING (-112.03572 33.65505,-112.03578 33.65505)",830,,,,,,41,0.15,4,,0.005012956,1343,,,1343,671.5,,,,,
810,199102,42600,,,4.481844542,2,,72,,secondary,4,a,,"LINESTRING (-112.03563 33.65496,-112.03558 33.65496)",831,,,,,,41,0.15,4,,0.004076319,1343,,,1343,671.5,,,,,
811,42601,199103,,,4.481844542,2,,72,,secondary,4,a,,"LINESTRING (-112.03558 33.65505,-112.03562 33.65505)",832,,,,,,41,0.15,4,,0.004076319,1343,,,1343,671.5,,,,,
812,42602,141800,,,50.50475224,2,,72,,secondary,4,a,,"LINESTRING (-112.03536 33.65496,-112.03482 33.65496)",833,,,,,,41,0.15,4,,0.045934987,1343,,,1343,671.5,,,,,
813,141801,42603,,,50.50475224,2,,72,,secondary,4,a,,"LINESTRING (-112.03482 33.65506,-112.03536 33.65505)",834,,,,,,41,0.15,4,,0.045934987,1343,,,1343,671.5,,,,,
814,141802,327200,,,13.08560735,2,,72,,secondary,4,a,,"LINESTRING (-112.03468 33.65496,-112.03453 33.65497)",835,,,,,,41,0.15,4,,0.011901597,1343,,,1343,671.5,,,,,
815,327201,141803,,,13.08560735,2,,72,,secondary,4,a,,"LINESTRING (-112.03454 33.65506,-112.03468 33.65506)",836,,,,,,41,0.15,4,,0.011901597,1343,,,1343,671.5,,,,,
816,327202,42700,,,86.13582685,2,,72,,secondary,4,a,,"LINESTRING (-112.03439 33.65497,-112.03353 33.65497,-112.03347 33.65497)",837,,,,,,41,0.15,4,,0.078342094,1343,,,1343,671.5,,,,,
817,42701,327203,,,86.11260385,2,,72,,secondary,4,a,,"LINESTRING (-112.03347 33.65506,-112.03353 33.65506,-112.03439 33.65506)",838,,,,,,41,0.15,4,,0.078320972,1343,,,1343,671.5,,,,,
818,42702,262100,,,99.29638582,2,,72,,secondary,4,a,,"LINESTRING (-112.03321 33.65497,-112.03257 33.65498,-112.03214 33.65498)",839,,,,,,41,0.15,4,,0.090311861,1343,,,1343,671.5,,,,,
819,262101,42703,,,99.28883908,2,,72,,secondary,4,a,,"LINESTRING (-112.03214 33.65507,-112.03257 33.65507,-112.03321 33.65507)",840,,,,,,41,0.15,4,,0.090304997,1343,,,1343,671.5,,,,,
820,300301,184500,,,8.772698449,4,,,,secondary,4,a,,"LINESTRING (-112.00149 33.65507,-112.00145 33.65507,-112.0014 33.65507)",841,,,,,,41,0.15,4,,0.007978928,2685,,,2685,671.25,,,,,
821,184500,351300,,,19.97379807,4,,,,secondary,4,a,,"LINESTRING (-112.0014 33.65507,-112.00118 33.65507)",842,,,,,,41,0.15,4,,0.018166531,2685,,,2685,671.25,,,,,
822,184601,12400,,,79.65544118,3,,,,secondary,4,a,,"LINESTRING (-112.00165 33.65523,-112.00189 33.65523,-112.00242 33.65523,-112.0025 33.6552)",843,,,,,,41,0.15,4,,0.072448066,2014,,,2014,671.3333333,,,,,
823,184500,86502,,,101.2680435,1,,,,moto_1lane,11,a,,"LINESTRING (-112.0014 33.65507,-112.00115 33.65503,-112.00084 33.65502,-112.00075 33.65499,-112.00069 33.65497,-112.00063 33.65492,-112.00058 33.6548,-112.00057 33.65468)",844,,,,,,71,0.15,4,,0.053187463,1704,,,1704,1704,,,,,
824,185200,201501,,,33.01085368,3,,72,,primary,3,a,,"LINESTRING (-112.06557 33.66657,-112.06554 33.66662,-112.06552 33.66687)",845,,,,,,40,0.15,4,,0.030774568,1713,,,1713,571,,,,,
825,201501,320800,,,6.54118573,3,,72,,primary,3,a,,"LINESTRING (-112.06552 33.66687,-112.06552 33.66693)",846,,,,,,40,0.15,4,,0.00609806,1713,,,1713,571,,,,,
826,320800,283000,,,59.60197628,3,,72,,primary,3,a,,"LINESTRING (-112.06552 33.66693,-112.06548 33.66746)",847,,,,,,40,0.15,4,,0.055564304,1713,,,1713,571,,,,,
827,283101,185201,,,49.7420578,2,,72,,primary,3,a,,"LINESTRING (-112.06572 33.66701,-112.06572 33.66687,-112.06572 33.6666,-112.0657 33.66656)",848,,,,,,40,0.15,4,,0.046372335,1142,,,1142,571,,,,,
828,185300,139400,,,242.0799471,3,,72,,primary,3,a,,"LINESTRING (-112.06555 33.67101,-112.06557 33.67232,-112.06557 33.67243,-112.06557 33.67273,-112.06557 33.67278,-112.06557 33.6732)",849,,,,,,40,0.15,4,,0.225680498,1713,,,1713,571,,,,,
829,139401,185301,,,242.2367932,3,,72,,primary,3,a,,"LINESTRING (-112.06573 33.6732,-112.06572 33.67278,-112.06572 33.67273,-112.06572 33.67243,-112.06572 33.67232,-112.0657 33.67101)",850,,,,,,40,0.15,4,,0.225826718,1713,,,1713,571,,,,,
830,139402,139500,,,330.1804234,3,,72,,primary,3,a,,"LINESTRING (-112.06558 33.67345,-112.06558 33.6738,-112.06558 33.67597,-112.06558 33.67643)",851,,,,,,40,0.15,4,,0.3078127,1713,,,1713,571,,,,,
831,139501,139403,,,330.3252716,3,,72,,primary,3,a,,"LINESTRING (-112.06573 33.67643,-112.06573 33.67597,-112.06573 33.6738,-112.06573 33.67345)",852,,,,,,40,0.15,4,,0.307947736,1713,,,1713,571,,,,,
832,139502,281800,,,126.7099331,3,,72,,primary,3,a,,"LINESTRING (-112.06558 33.67668,-112.06558 33.67717,-112.06558 33.67722,-112.06558 33.67764,-112.06558 33.67782)",853,,,,,,40,0.15,4,,0.118126103,1713,,,1713,571,,,,,
833,281801,139503,,,126.7132921,3,,72,,primary,3,a,,"LINESTRING (-112.06574 33.67782,-112.06573 33.67764,-112.06573 33.67722,-112.06573 33.67717,-112.06573 33.67668)",854,,,,,,40,0.15,4,,0.118129234,1713,,,1713,571,,,,,
834,282101,282200,,,42.13707361,3,,72,,primary,3,a,,"LINESTRING (-112.06558 33.68252,-112.06558 33.68279,-112.06559 33.6829)",855,,,,,,40,0.15,4,,0.039282542,1713,,,1713,571,,,,,
835,139702,348700,,,7.494286856,3,,72,,primary,3,a,,"LINESTRING (-112.06558 33.68119,-112.06558 33.68126)",856,,,,,,40,0.15,4,,0.006986594,1713,,,1713,571,,,,,
836,348701,139703,,,7.494286856,3,,72,,primary,3,a,,"LINESTRING (-112.06573 33.68126,-112.06573 33.6812)",857,,,,,,40,0.15,4,,0.006986594,1713,,,1713,571,,,,,
837,30700,30800,,,521.3536926,1,,72,,secondary,4,a,,"LINESTRING (-112.06554 33.68616,-112.06553 33.68629,-112.06548 33.68668,-112.06545 33.68684,-112.06539 33.68728,-112.06538 33.68746,-112.06539 33.68779,-112.06546 33.68819,-112.06553 33.68862,-112.06555 33.68902,-112.06556 33.68946,-112.06556 33.6905,-112.06556 33.69085)",858,,,,,,40,0.15,4,,0.486035139,571,,,571,571,,,,,
838,30801,30701,,,520.5348522,1,,72,,secondary,4,a,,"LINESTRING (-112.06563 33.69085,-112.06564 33.6905,-112.06563 33.68946,-112.06563 33.68902,-112.0656 33.68861,-112.06553 33.68818,-112.06546 33.68779,-112.06546 33.68746,-112.06547 33.68729,-112.06553 33.68685,-112.06555 33.68669,-112.0656 33.68629,-112.06562 33.68617)",859,,,,,,40,0.15,4,,0.48527177,571,,,571,571,,,,,
839,282301,9030001,,,77.06015281,4,,72,,primary,3,a,,"LINESTRING (-112.06577 33.68476,-112.06577 33.68467,-112.06577 33.68407)",860,,,,,,40,0.15,4,,0.071839794,2284,,,2284,571,,,,,
840,208400,11000,,,266.865726,2,,72,,primary,3,a,,"LINESTRING (-112.06553 33.64821,-112.06552 33.64849,-112.06553 33.64858,-112.06553 33.64974,-112.06553 33.65031,-112.06553 33.65061)",861,,,,,,40,0.15,4,,0.24878719,1142,,,1142,571,,,,,
841,11001,208401,,,262.7940201,3,,72,,primary,3,a,,"LINESTRING (-112.06567 33.6506,-112.06567 33.65031,-112.06567 33.64974,-112.06566 33.64858,-112.06565 33.64849,-112.06566 33.64823)",862,,,,,,40,0.15,4,,0.244991318,1713,,,1713,571,,,,,
842,11002,138800,,,60.32947498,2,,72,,primary,3,a,,"LINESTRING (-112.06553 33.65083,-112.06553 33.65103,-112.06553 33.65137)",863,,,,,,40,0.15,4,,0.056242519,1142,,,1142,571,,,,,
843,138801,11003,,,56.32893721,3,,72,,primary,3,a,,"LINESTRING (-112.06567 33.65136,-112.06567 33.65103,-112.06567 33.65085)",864,,,,,,40,0.15,4,,0.052512993,1713,,,1713,571,,,,,
844,138802,138900,,,95.16523982,2,,72,,primary,3,a,,"LINESTRING (-112.06554 33.65159,-112.06554 33.65245)",865,,,,,,40,0.15,4,,0.088718371,1142,,,1142,571,,,,,
845,138901,138803,,,91.16523982,3,,72,,primary,3,a,,"LINESTRING (-112.06567 33.65243,-112.06567 33.65161)",866,,,,,,40,0.15,4,,0.084989347,1713,,,1713,571,,,,,
846,138902,311300,,,51.29556114,2,,72,,primary,3,a,,"LINESTRING (-112.06554 33.65267,-112.06554 33.65313)",867,,,,,,40,0.15,4,,0.047820598,1142,,,1142,571,,,,,
847,311301,138903,,,47.2900102,3,,72,,primary,3,a,,"LINESTRING (-112.06567 33.65311,-112.06567 33.65268)",868,,,,,,40,0.15,4,,0.044086399,1713,,,1713,571,,,,,
848,9030801,204900,,,35.96354768,3,,64,,primary,3,a,,"LINESTRING (-112.06563 33.64009,-112.06563 33.63977)",869,,,,,,40,0.15,4,,0.033527235,1713,,,1713,571,,,,,
849,20701,61101,,,86.60350564,3,,64,,primary,3,a,,"LINESTRING (-112.0309 33.66944,-112.0309 33.66942,-112.03082 33.66909,-112.03072 33.66867)",870,,,,,,41,0.15,4,,0.078767457,2014,,,2014,671.3333333,,,,,
850,151401,151500,,,66.02571643,3,,64,,primary,3,a,,"LINESTRING (-112.03075 33.66969,-112.03075 33.66973,-112.03078 33.66993,-112.03082 33.6702,-112.03083 33.67028)",871,,,,,,41,0.15,4,,0.060051585,2014,,,2014,671.3333333,,,,,
851,308201,9033301,,,88.86068267,3,,,,secondary,4,a,,"LINESTRING (-111.96127 33.67614,-111.9608 33.67613,-111.96034 33.67612,-111.96031 33.67613)",872,,,,,,41,0.15,4,,0.0808204,2014,,,2014,671.3333333,,,,,
852,9029803,23500,,,214.8881487,2,,,,secondary,4,a,,"LINESTRING (-111.97737 33.68062,-111.97935 33.68115,-111.97958 33.68119)",874,,,,,,41,0.15,4,,0.195444662,1343,,,1343,671.5,,,,,
853,9037900,176600,,,130.6830893,2,,,,secondary,4,a,,"LINESTRING (-111.96917 33.6783,-111.96918 33.67831,-111.97049 33.67871)",875,,,,,,41,0.15,4,,0.118858636,1343,,,1343,671.5,,,,,
854,176801,343100,,,62.96188954,2,,,,secondary,4,a,,"LINESTRING (-111.9749 33.67978,-111.97453 33.67969,-111.97425 33.67962)",876,,,,,,41,0.15,4,,0.057264979,1343,,,1343,671.5,,,,,
855,9029804,315400,,,110.7936304,3,,72,,primary,3,a,,"LINESTRING (-111.9773 33.68027,-111.97736 33.67992,-111.97744 33.67939,-111.97744 33.67928)",877,,,,,,41,0.15,4,,0.100768813,2014,,,2014,671.3333333,,,,,
856,315400,335900,,,30.97395019,3,,72,,primary,3,a,,"LINESTRING (-111.97744 33.67928,-111.97746 33.679)",878,,,,,,41,0.15,4,,0.028171369,2014,,,2014,671.3333333,,,,,
857,85502,49201,,,1147.091338,4,,104,,motorway,1,f,,"LINESTRING (-112.00406 33.63557,-112.00407 33.63597,-112.00404 33.63634,-112.00402 33.63659,-112.00397 33.6369,-112.00392 33.63718,-112.00385 33.63752,-112.00373 33.63794,-112.0036 33.63833,-112.00308 33.63981,-112.00275 33.64075,-112.00225 33.6422,-112.00165 33.64391,-112.00129 33.64495,-112.00109 33.64559)",880,,,,,,71,0.15,4,,0.602469212,6817,,,6817,1704.25,,,,,
858,49201,86801,,,462.9190361,5,,104,,motorway,1,f,,"LINESTRING (-112.00109 33.64559,-112.00078 33.64689,-112.0007 33.6475,-112.00057 33.64889,-112.00051 33.64973)",881,,,,,,71,0.15,4,,0.243131874,8522,,,8522,1704.4,,,,,
859,111000,49502,,,87.19000231,1,,,,moto_1lane,11,a,,"LINESTRING (-112.00441 33.63634,-112.00442 33.63596,-112.00436 33.63556)",882,,,,,,71,0.15,4,,0.045793469,1704,,,1704,1704,,,,,
860,122301,144100,,,15.90224824,2,,,,moto_2lane,11,a,,"LINESTRING (-112.00315 33.64055,-112.00315 33.64055,-112.0033 33.64048)",883,,,,,,71,0.15,4,,0.008352094,3409,,,3409,1704.5,,,,,
861,186301,111000,,,284.7080619,1,,,,moto_1lane,11,a,,"LINESTRING (-112.0042 33.6389,-112.00423 33.63876,-112.00433 33.63802,-112.00438 33.63761,-112.00441 33.63723,-112.00443 33.63696,-112.00441 33.63634)",884,,,,,,71,0.15,4,,0.149532854,1704,,,1704,1704,,,,,
862,85402,327100,,,235.3297708,2,,,,moto_2lane,11,a,,"LINESTRING (-112.00371 33.63995,-112.00371 33.63994,-112.00376 33.63975,-112.0042 33.638,-112.00422 33.63787)",885,,,,,,71,0.15,4,,0.123598651,3409,,,3409,1704.5,,,,,
863,9031600,243200,,,11.14761824,3,,64,,primary,3,a,,"LINESTRING (-112.00468 33.64057,-112.00456 33.64057)",886,,,,,,41,0.15,4,,0.010138961,2014,,,2014,671.3333333,,,,,
864,309601,9037901,,,71.87424962,4,,,,secondary,4,a,,"LINESTRING (-111.97001 33.67836,-111.96928 33.67813)",887,,,,,,41,0.15,4,,0.065370931,2685,,,2685,671.25,,,,,
865,112902,202300,,,57.63102026,2,,72,,primary,3,a,,"LINESTRING (-111.97751 33.67452,-111.97752 33.67399)",888,,,,,,41,0.15,4,,0.052416456,1343,,,1343,671.5,,,,,
866,49602,101100,,,479.2951148,5,,104,,motorway,1,f,,"LINESTRING (-112.00138 33.64562,-112.00155 33.645,-112.0027 33.64168,-112.00278 33.64146)",889,,,,,,71,0.15,4,,0.251732831,8522,,,8522,1704.4,,,,,
867,58501,88102,,,279.0047407,5,,104,,motorway,1,f,,"LINESTRING (-111.98442 33.67307,-111.98743 33.67306)",890,,,,,,71,0.15,4,,0.146537386,8522,,,8522,1704.4,,,,,
868,186100,58501,,,298.4126964,1,,,,moto_1lane,11,a,,"LINESTRING (-111.9812 33.67324,-111.98216 33.6732,-111.98301 33.67316,-111.98372 33.67313,-111.98442 33.67307)",891,,,,,,71,0.15,4,,0.156730729,1704,,,1704,1704,,,,,
869,85302,85901,,,57.28673196,2,,,,moto_2lane,11,a,,"LINESTRING (-112.00327 33.64139,-112.00327 33.64129,-112.00328 33.64121,-112.00328 33.64114,-112.00326 33.64106,-112.00323 33.64099,-112.00318 33.64089)",892,,,,,,71,0.15,4,,0.030087833,3409,,,3409,1704.5,,,,,
870,121901,121702,,,36.86190817,5,,64,,primary,3,a,,"LINESTRING (-112.00396 33.64058,-112.00356 33.64059)",893,,,,,,41,0.15,4,,0.033526573,3357,,,3357,671.4,,,,,
871,81202,85100,,,16.10664165,3,,64,,primary,3,a,,"LINESTRING (-112.00417 33.64074,-112.00434 33.64074)",894,,,,,,41,0.15,4,,0.014649282,2014,,,2014,671.3333333,,,,,
872,237401,182100,,,50.48950215,4,,64,,primary,3,a,,"LINESTRING (-112.00542 33.64072,-112.00551 33.64072,-112.00596 33.64072)",895,,,,,,41,0.15,4,,0.045921116,2685,,,2685,671.25,,,,,
873,181700,242900,,,7.036048275,3,,,,secondary,4,a,,"LINESTRING (-112.01351 33.6507,-112.01351 33.65076)",896,,,,,,41,0.15,4,,0.006399413,2014,,,2014,671.3333333,,,,,
874,242901,181701,,,7.036048275,3,,,,secondary,4,a,,"LINESTRING (-112.01366 33.65076,-112.01366 33.6507)",897,,,,,,41,0.15,4,,0.006399413,2014,,,2014,671.3333333,,,,,
875,183100,300600,,,200.2305854,2,,,,secondary,4,a,,"LINESTRING (-112.01245 33.65508,-112.01213 33.65508,-112.01165 33.65508,-112.01132 33.65509,-112.01095 33.65509,-112.0104 33.65509,-112.01029 33.65509)",898,,,,,,41,0.15,4,,0.182113343,1343,,,1343,671.5,,,,,
876,300601,183101,,,196.2273414,3,,,,secondary,4,a,,"LINESTRING (-112.01031 33.6552,-112.0104 33.6552,-112.01095 33.6552,-112.01132 33.6552,-112.01165 33.65519,-112.01213 33.65519,-112.01243 33.65519)",899,,,,,,41,0.15,4,,0.17847232,2014,,,2014,671.3333333,,,,,
877,300700,300800,,,231.1191441,2,,,,secondary,4,a,,"LINESTRING (-112.0083 33.6551,-112.00799 33.65511,-112.00739 33.65511,-112.00683 33.65511,-112.0058 33.65511)",900,,,,,,41,0.15,4,,0.210207046,1343,,,1343,671.5,,,,,
878,300801,300701,,,227.2296295,3,,,,secondary,4,a,,"LINESTRING (-112.00582 33.65522,-112.00683 33.65522,-112.00739 33.65522,-112.00799 33.65522,-112.00828 33.65522)",901,,,,,,41,0.15,4,,0.206669462,2014,,,2014,671.3333333,,,,,
879,174000,362500,,,226.4984349,2,,,,secondary,4,a,,"LINESTRING (-111.95573 33.66332,-111.95572 33.66332,-111.95559 33.66329,-111.95552 33.66327,-111.95494 33.66307,-111.95444 33.66286,-111.95395 33.66261,-111.95359 33.66237)",902,,,,,,41,0.15,4,,0.206004428,1343,,,1343,671.5,,,,,
880,307800,307100,,,811.621241,1,,72,,secondary,4,a,,"LINESTRING (-111.97061 33.66801,-111.9704 33.66795,-111.97015 33.66787,-111.96987 33.66776,-111.96962 33.66766,-111.96912 33.66744,-111.9686 33.66719,-111.96812 33.6669,-111.96751 33.6665,-111.96694 33.66606,-111.96595 33.66519,-111.96572 33.66499,-111.96557 33.66486,-111.96539 33.66471,-111.96523 33.66459,-111.96504 33.66445,-111.96475 33.66428,-111.96456 33.66418,-111.96436 33.66408,-111.96401 33.66393,-111.96377 33.66383,-111.96359 33.66378)",903,,,,,,41,0.15,4,,0.738184215,671,,,671,671,,,,,
881,307101,307801,,,811.6199511,1,,72,,secondary,4,a,,"LINESTRING (-111.96356 33.66384,-111.96374 33.66389,-111.96398 33.66398,-111.96432 33.66413,-111.96452 33.66423,-111.96471 33.66433,-111.96499 33.6645,-111.96518 33.66464,-111.96534 33.66476,-111.96551 33.6649,-111.96566 33.66503,-111.9659 33.66524,-111.96689 33.6661,-111.96746 33.66655,-111.96807 33.66695,-111.96856 33.66724,-111.96908 33.6675,-111.96958 33.66772,-111.96984 33.66782,-111.97012 33.66792,-111.97037 33.66801,-111.97058 33.66807)",904,,,,,,41,0.15,4,,0.738183042,671,,,671,671,,,,,
882,187200,187100,,,3.891109591,1,,72,,secondary,4,a,,"LINESTRING (-111.97086 33.66808,-111.97082 33.66807)",906,,,,,,41,0.15,4,,0.003539035,671,,,671,671,,,,,
883,187101,187201,,,3.891109591,2,,72,,secondary,4,a,,"LINESTRING (-111.97079 33.66815,-111.97083 33.66816)",907,,,,,,41,0.15,4,,0.003539035,1343,,,1343,671.5,,,,,
884,9032501,306900,,,198.3035826,2,,,,secondary,4,a,,"LINESTRING (-111.9603 33.66369,-111.96032 33.66369,-111.9612 33.6637,-111.96188 33.6637,-111.96244 33.6637)",909,,,,,,41,0.15,4,,0.180360699,1343,,,1343,671.5,,,,,
885,186400,186800,,,62.91204598,2,,,,secondary,4,a,,"LINESTRING (-111.99967 33.65509,-111.99899 33.65507)",912,,,,,,41,0.15,4,,0.057219645,1343,,,1343,671.5,,,,,
886,301000,43500,,,36.13124533,3,,,,secondary,4,a,,"LINESTRING (-111.9968 33.65516,-111.99642 33.65517,-111.99641 33.65517)",913,,,,,,41,0.15,4,,0.032862022,2014,,,2014,671.3333333,,,,,
887,43501,301001,,,40.1354479,2,,,,secondary,4,a,,"LINESTRING (-111.99639 33.65528,-111.99643 33.65528,-111.99682 33.65527)",914,,,,,,41,0.15,4,,0.036503917,1343,,,1343,671.5,,,,,
888,186602,186501,,,27.36143243,2,,,,secondary,4,a,,"LINESTRING (-112.00054 33.65509,-112.00024 33.65509)",915,,,,,,41,0.15,4,,0.024885718,1343,,,1343,671.5,,,,,
889,186800,186702,,,36.97158049,2,,,,secondary,4,a,,"LINESTRING (-111.99899 33.65507,-111.99859 33.6551)",916,,,,,,41,0.15,4,,0.033626322,1343,,,1343,671.5,,,,,
890,186702,300400,,,39.06719077,2,,,,secondary,4,a,,"LINESTRING (-111.99859 33.6551,-111.99817 33.65511)",917,,,,,,41,0.15,4,,0.035532317,1343,,,1343,671.5,,,,,
891,9037800,314400,,,144.0709127,3,,,,secondary,4,a,,"LINESTRING (-111.95996 33.67259,-111.95996 33.6727,-111.95995 33.67389)",918,,,,,,41,0.15,4,,0.131035104,2014,,,2014,671.3333333,,,,,
892,171501,171400,,,11.01707566,2,,64,,secondary,4,a,,"LINESTRING (-111.96011 33.65602,-111.96009 33.65592)",919,,,,,,41,0.15,4,,0.01002023,1343,,,1343,671.5,,,,,
893,174600,306500,,,366.2496953,2,,64,,secondary,4,a,,"LINESTRING (-111.96004 33.65935,-111.96004 33.65943,-111.96005 33.66144,-111.96 33.66259,-111.95999 33.66265)",921,,,,,,41,0.15,4,,0.33311073,1343,,,1343,671.5,,,,,
