link_id,from_node_id,to_node_id,time_period,duration_in_sec,state,state_code
29279,15688,15693,0750:50.000_0751:31.000,41,1,g
29279,15688,15693,0751:31.000_0752:30.000,59,0,r
29279,15688,15693,0752:30.000_0753:11.000,41,1,g
29279,15688,15693,0753:11.000_0754:10.000,59,0,r
29279,15688,15693,0754:10.000_0754:51.000,41,1,g
29279,15688,15693,0754:51.000_0755:50.000,59,0,r
29279,15688,15693,0755:50.000_0756:31.000,41,1,g
29279,15688,15693,0756:31.000_0757:30.000,59,0,r
29279,15688,15693,0757:30.000_0758:11.000,41,1,g
29279,15688,15693,0758:11.000_0759:10.000,59,0,r
29279,15688,15693,0759:10.000_0759:51.000,41,1,g
29279,15688,15693,0759:51.000_0800:50.000,59,0,r
29279,15688,15693,0800:50.000_0801:31.000,41,1,g
29279,15688,15693,0801:31.000_0802:30.000,59,0,r
29279,15688,15693,0802:30.000_0803:11.000,41,1,g
29279,15688,15693,0803:11.000_0804:10.000,59,0,r
29279,15688,15693,0804:10.000_0804:51.000,41,1,g
29279,15688,15693,0804:51.000_0805:50.000,59,0,r
29279,15688,15693,0805:50.000_0806:31.000,41,1,g
29279,15688,15693,0806:31.000_0807:30.000,59,0,r
29279,15688,15693,0807:30.000_0808:11.000,41,1,g
29279,15688,15693,0808:11.000_0809:10.000,59,0,r
29279,15688,15693,0809:10.000_0809:51.000,41,1,g
29279,15688,15693,0809:51.000_0810:50.000,59,0,r
29279,15688,15693,0810:50.000_0811:31.000,41,1,g
29279,15688,15693,0811:31.000_0812:30.000,59,0,r
29279,15688,15693,0812:30.000_0813:11.000,41,1,g
29279,15688,15693,0813:11.000_0814:10.000,59,0,r
29279,15688,15693,0814:10.000_0814:51.000,41,1,g
29279,15688,15693,0814:51.000_0815:50.000,59,0,r
29279,15688,15693,0815:50.000_0816:31.000,41,1,g
29279,15688,15693,0816:31.000_0817:30.000,59,0,r
29279,15688,15693,0817:30.000_0818:11.000,41,1,g
29279,15688,15693,0818:11.000_0819:10.000,59,0,r
29279,15688,15693,0819:10.000_0819:51.000,41,1,g
29279,15688,15693,0819:51.000_0820:50.000,59,0,r
29279,15688,15693,0820:50.000_0821:31.000,41,1,g
29279,15688,15693,0821:31.000_0822:30.000,59,0,r
29279,15688,15693,0822:30.000_0823:11.000,41,1,g
29279,15688,15693,0823:11.000_0824:10.000,59,0,r
29279,15688,15693,0824:10.000_0824:51.000,41,1,g
29279,15688,15693,0824:51.000_0825:50.000,59,0,r
29279,15688,15693,0825:50.000_0826:31.000,41,1,g
29279,15688,15693,0826:31.000_0827:30.000,59,0,r
29279,15688,15693,0827:30.000_0828:11.000,41,1,g
29279,15688,15693,0828:11.000_0829:10.000,59,0,r
29279,15688,15693,0829:10.000_0829:51.000,41,1,g
29279,15688,15693,0829:51.000_0830:50.000,59,0,r
29279,15688,15693,0830:50.000_0831:31.000,41,1,g
29279,15688,15693,0831:31.000_0832:30.000,59,0,r
29279,15688,15693,0832:30.000_0833:11.000,41,1,g
29279,15688,15693,0833:11.000_0834:10.001,59,0,r
29279,15688,15693,0834:10.001_0834:51.0-1,41,1,g
29279,15688,15693,0834:51.0-1_0835:50.0-1,59,0,r
29279,15688,15693,0835:50.0-1_0836:31.000,41,1,g
29279,15688,15693,0836:31.000_0837:30.000,59,0,r
29279,15688,15693,0837:30.000_0838:11.000,41,1,g
29279,15688,15693,0838:11.000_0839:10.001,59,0,r
29279,15688,15693,0839:10.001_0839:51.0-1,41,1,g
29279,15688,15693,0839:51.0-1_0840:50.0-1,59,0,r
29279,15688,15693,0840:50.0-1_0841:31.000,41,1,g
29279,15688,15693,0841:31.000_0842:30.000,59,0,r
29279,15688,15693,0842:30.000_0843:11.000,41,1,g
29279,15688,15693,0843:11.000_0844:10.001,59,0,r
29279,15688,15693,0844:10.001_0844:51.0-1,41,1,g
29279,15688,15693,0844:51.0-1_0845:50.0-1,59,0,r
29279,15688,15693,0845:50.0-1_0846:31.000,41,1,g
29279,15688,15693,0846:31.000_0847:30.000,59,0,r
29279,15688,15693,0847:30.000_0848:11.000,41,1,g
29279,15688,15693,0848:11.000_0849:10.001,59,0,r
29279,15688,15693,0849:10.001_0849:51.0-1,41,1,g
29279,15688,15693,0849:51.0-1_0850:50.0-1,59,0,r
29279,15688,15693,0850:50.0-1_0851:31.000,41,1,g
29279,15688,15693,0851:31.000_0852:30.000,59,0,r
29279,15688,15693,0852:30.000_0853:11.000,41,1,g
29279,15688,15693,0853:11.000_0854:10.001,59,0,r
29279,15688,15693,0854:10.001_0854:51.0-1,41,1,g
29279,15688,15693,0854:51.0-1_0855:50.0-1,59,0,r
29279,15688,15693,0855:50.0-1_0856:31.000,41,1,g
29279,15688,15693,0856:31.000_0857:30.000,59,0,r
29279,15688,15693,0857:30.000_0858:11.000,41,1,g
29279,15688,15693,0858:11.000_0859:10.001,59,0,r
29279,15688,15693,0859:10.001_0859:51.0-1,41,1,g
29279,15688,15693,0859:51.0-1_0900:50.0-1,59,0,r
29279,15688,15693,0900:50.0-1_0901:31.000,41,1,g
29279,15688,15693,0901:31.000_0902:30.000,59,0,r
29279,15688,15693,0902:30.000_0903:11.000,41,1,g
29279,15688,15693,0903:11.000_0904:10.001,59,0,r
29279,15688,15693,0904:10.001_0904:51.0-1,41,1,g
29279,15688,15693,0904:51.0-1_0905:50.0-1,59,0,r
29279,15688,15693,0905:50.0-1_0906:31.000,41,1,g
29279,15688,15693,0906:31.000_0907:30.000,59,0,r
29279,15688,15693,0907:30.000_0908:11.000,41,1,g
29279,15688,15693,0908:11.000_0909:10.001,59,0,r
29279,15688,15693,0909:10.001_0909:51.0-1,41,1,g
29279,15688,15693,0909:51.0-1_0910:50.0-1,59,0,r
29279,15688,15693,0910:50.0-1_0911:31.000,41,1,g
29279,15688,15693,0911:31.000_0912:30.000,59,0,r
29279,15688,15693,0912:30.000_0913:11.000,41,1,g
29279,15688,15693,0913:11.000_0914:10.001,59,0,r
29279,15688,15693,0914:10.001_0914:51.0-1,41,1,g
29279,15688,15693,0914:51.0-1_0915:50.0-1,59,0,r
29279,15688,15693,0915:50.0-1_0916:31.000,41,1,g
29279,15688,15693,0916:31.000_0917:30.000,59,0,r
29279,15688,15693,0917:30.000_0918:11.000,41,1,g
29279,15688,15693,0918:11.000_0919:10.001,59,0,r
29279,15688,15693,0919:10.001_0919:51.0-1,41,1,g
29279,15688,15693,0919:51.0-1_0920:50.0-1,59,0,r
29279,15688,15693,0920:50.0-1_0921:31.000,41,1,g
29279,15688,15693,0921:31.000_0922:30.000,59,0,r
29279,15688,15693,0922:30.000_0923:11.000,41,1,g
29279,15688,15693,0923:11.000_0924:10.001,59,0,r
29279,15688,15693,0924:10.001_0924:51.0-1,41,1,g
29279,15688,15693,0924:51.0-1_0925:50.0-1,59,0,r
29279,15688,15693,0925:50.0-1_0926:31.000,41,1,g
29279,15688,15693,0926:31.000_0927:30.000,59,0,r
29279,15688,15693,0927:30.000_0928:11.000,41,1,g
29279,15688,15693,0928:11.000_0929:10.001,59,0,r
29279,15688,15693,0929:10.001_0929:51.0-1,41,1,g
29279,15688,15693,0929:51.0-1_0930:50.0-1,59,0,r
29279,15688,15693,0930:50.0-1_0931:31.000,41,1,g
29279,15688,15693,0931:31.000_0932:30.000,59,0,r
29279,15688,15693,0932:30.000_0933:11.000,41,1,g
29279,15688,15693,0933:11.000_0934:10.001,59,0,r
29279,15688,15693,0934:10.001_0934:51.0-1,41,1,g
29279,15688,15693,0934:51.0-1_0935:50.0-1,59,0,r
29279,15688,15693,0935:50.0-1_0936:31.000,41,1,g
29279,15688,15693,0936:31.000_0937:30.000,59,0,r
29279,15688,15693,0937:30.000_0938:11.000,41,1,g
29279,15688,15693,0938:11.000_0939:10.001,59,0,r
29279,15688,15693,0939:10.001_0939:51.0-1,41,1,g
29279,15688,15693,0939:51.0-1_0940:50.0-1,59,0,r
29279,15688,15693,0940:50.0-1_0941:31.000,41,1,g
29279,15688,15693,0941:31.000_0942:30.000,59,0,r
29279,15688,15693,0942:30.000_0943:11.000,41,1,g
29279,15688,15693,0943:11.000_0944:10.001,59,0,r
29279,15688,15693,0944:10.001_0944:51.0-1,41,1,g
29279,15688,15693,0944:51.0-1_0945:50.0-1,59,0,r
29279,15688,15693,0945:50.0-1_0946:31.000,41,1,g
29279,15688,15693,0946:31.000_0947:30.000,59,0,r
29279,15688,15693,0947:30.000_0948:11.000,41,1,g
29279,15688,15693,0948:11.000_0949:10.001,59,0,r
29279,15688,15693,0949:10.001_0949:51.0-1,41,1,g
29279,15688,15693,0949:51.0-1_0950:50.0-1,59,0,r
29279,15688,15693,0950:50.0-1_0951:31.000,41,1,g
29279,15688,15693,0951:31.000_0952:30.000,59,0,r
29279,15688,15693,0952:30.000_0953:11.000,41,1,g
29279,15688,15693,0953:11.000_0954:10.001,59,0,r
29279,15688,15693,0954:10.001_0954:51.0-1,41,1,g
29279,15688,15693,0954:51.0-1_0955:50.0-1,59,0,r
29279,15688,15693,0955:50.0-1_0956:31.000,41,1,g
29279,15688,15693,0956:31.000_0957:30.000,59,0,r
29279,15688,15693,0957:30.000_0958:11.000,41,1,g
29279,15688,15693,0958:11.000_0959:10.001,59,0,r
29279,15688,15693,0959:10.001_0959:51.0-1,41,1,g
29279,15688,15693,0959:51.0-1_0959:59.000,8,0,r
41003,22726,22370,0600:00.000_0600:01.000,1,-1,w
41004,22370,22374,0600:00.000_0600:01.000,1,-1,w
41005,22374,22378,0600:00.000_0600:01.000,1,-1,w
41006,22378,22382,0600:00.000_0600:01.000,1,-1,w
41007,22382,22386,0600:00.000_0600:01.000,1,-1,w
41202,22726,22371,0600:00.000_0600:01.000,1,-1,w
41203,22370,22375,0600:00.000_0600:01.000,1,-1,w
41204,22374,22379,0600:00.000_0600:01.000,1,-1,w
41205,22378,22383,0600:00.000_0600:01.000,1,-1,w
41206,22382,22387,0600:00.000_0600:01.000,1,-1,w
41401,22727,22371,0600:00.000_0600:01.000,1,-1,w
41402,22371,22375,0600:00.000_0600:01.000,1,-1,w
41403,22375,22379,0600:00.000_0600:01.000,1,-1,w
41404,22379,22383,0600:00.000_0600:01.000,1,-1,w
41405,22383,22387,0600:00.000_0600:01.000,1,-1,w
41599,22359,22728,0600:00.000_0600:01.000,1,-1,w
41600,22727,22372,0600:00.000_0600:01.000,1,-1,w
41601,22371,22376,0600:00.000_0600:01.000,1,-1,w
41602,22375,22380,0600:00.000_0600:01.000,1,-1,w
41603,22379,22384,0600:00.000_0600:01.000,1,-1,w
41604,22383,22388,0600:00.000_0600:01.000,1,-1,w
41799,22727,22370,0600:00.000_0600:01.000,1,-1,w
41800,22371,22374,0600:00.000_0600:01.000,1,-1,w
41801,22375,22378,0600:00.000_0600:01.000,1,-1,w
41802,22379,22382,0600:00.000_0600:01.000,1,-1,w
41803,22383,22386,0600:00.000_0600:01.000,1,-1,w
41997,22360,22728,0600:00.000_0600:01.000,1,-1,w
41998,22728,22372,0600:00.000_0600:01.000,1,-1,w
41999,22372,22376,0600:00.000_0600:01.000,1,-1,w
42000,22376,22380,0600:00.000_0600:01.000,1,-1,w
42001,22380,22384,0600:00.000_0600:01.000,1,-1,w
42002,22384,22388,0600:00.000_0600:01.000,1,-1,w
42196,22360,22729,0600:00.000_0600:01.000,1,-1,w
42197,22728,22373,0600:00.000_0600:01.000,1,-1,w
42198,22372,22377,0600:00.000_0600:01.000,1,-1,w
42199,22376,22381,0600:00.000_0600:01.000,1,-1,w
42200,22380,22385,0600:00.000_0600:01.000,1,-1,w
42201,22384,22389,0600:00.000_0600:01.000,1,-1,w
42396,22728,22371,0600:00.000_0600:01.000,1,-1,w
42397,22372,22375,0600:00.000_0600:01.000,1,-1,w
42398,22376,22379,0600:00.000_0600:01.000,1,-1,w
42399,22380,22383,0600:00.000_0600:01.000,1,-1,w
42400,22384,22387,0600:00.000_0600:01.000,1,-1,w
42594,22361,22729,0600:00.000_0600:01.000,1,-1,w
42595,22729,22373,0600:00.000_0600:01.000,1,-1,w
42596,22373,22377,0600:00.000_0600:01.000,1,-1,w
42597,22377,22381,0600:00.000_0600:01.000,1,-1,w
42598,22381,22385,0600:00.000_0600:01.000,1,-1,w
42599,22385,22389,0600:00.000_0600:01.000,1,-1,w
42793,22361,22728,0600:00.000_0600:01.000,1,-1,w
42794,22729,22372,0600:00.000_0600:01.000,1,-1,w
42795,22373,22376,0600:00.000_0600:01.000,1,-1,w
42796,22377,22380,0600:00.000_0600:01.000,1,-1,w
42797,22381,22384,0600:00.000_0600:01.000,1,-1,w
42798,22385,22388,0600:00.000_0600:01.000,1,-1,w
